Ano;Mês;Dia;Cod;QTDE;PREC;;;
2015;1;16;12600;27.870;R$ 39,18;;;
2015;1;16;12600;12.498;R$ 37,76;;;
2015;1;16;15600;47.000;R$ 9,79;;;
2015;1;16;12600;17.481;R$ 37,76;;;
2015;1;16;12600;31.315;R$ 37,76;;;
2015;1;16;12400;19.719;R$ 16,31;;;
2015;1;16;12600;4.340;R$ 37,76;;;
2015;1;16;12200;16.892;R$ 26,92;;;
2015;1;16;12100;32.121;R$ 3,19;;;
2015;1;16;15200;8.000;R$ 69,67;;;
2015;1;16;15100;140.000;R$ 7,55;;;
2015;1;16;15600;52.000;R$ 9,79;;;
2015;1;16;15400;87.000;R$ 7,99;;;
2015;1;16;15800;141.000;R$ 5,07;;;
2015;1;16;12300;1.109;R$ 19,71;;;
2015;1;16;12800;26.770;R$ 9,71;;;
2015;1;16;12400;21.167;R$ 16,31;;;
2015;1;16;12400;28.228;R$ 15,67;;;
2015;1;16;15100;142.000;R$ 7,55;;;
2015;1;16;15400;21.000;R$ 7,99;;;
2015;1;16;15700;46.000;R$ 7,97;;;
2015;1;16;12100;18.744;R$ 3,19;;;
2015;1;16;12800;29.948;R$ 9,86;;;
2015;1;16;12600;22.661;R$ 37,76;;;
2015;1;16;12100;12.207;R$ 3,19;;;
2015;1;16;12200;22.065;R$ 26,92;;;
2015;1;16;12500;12.555;R$ 26,00;;;
2015;1;16;15200;98.000;R$ 66,94;;;
2015;1;17;15800;37.000;R$ 5,07;;;
2015;1;17;12700;5.789;R$ 4,49;;;
2015;1;17;15600;7.000;R$ 9,79;;;
2015;1;17;12700;24.612;R$ 4,54;;;
2015;1;17;15500;113.000;R$ 14,93;;;
2015;1;17;12700;6.563;R$ 4,56;;;
2015;1;17;12700;16.143;R$ 4,56;;;
2015;1;17;15600;91.000;R$ 9,79;;;
2015;1;17;15500;107.000;R$ 14,93;;;
2015;1;17;15100;49.000;R$ 7,55;;;
2015;1;17;15100;109.000;R$ 7,55;;;
2015;1;17;15200;86.000;R$ 66,94;;;
2015;1;17;12200;6.865;R$ 26,92;;;
2015;1;17;12800;20.845;R$ 9,71;;;
2015;1;17;15800;138.000;R$ 4,90;;;
2015;1;17;15800;96.000;R$ 5,14;;;
2015;1;17;12100;1.142;R$ 3,19;;;
2015;1;17;15700;125.000;R$ 7,97;;;
2015;1;17;12200;27.232;R$ 26,92;;;
2015;1;17;15300;56.000;R$ 7,33;;;
2015;1;17;12500;14.300;R$ 26,30;;;
2015;1;17;15400;31.000;R$ 7,99;;;
2015;1;17;12300;7.416;R$ 19,71;;;
2015;1;17;15300;149.000;R$ 7,33;;;
2015;1;17;15600;135.000;R$ 9,79;;;
2015;1;17;15600;2.000;R$ 9,79;;;
2015;1;17;12400;5.201;R$ 16,31;;;
2015;1;17;12100;9.926;R$ 3,10;;;
2015;1;17;12500;9.866;R$ 27,00;;;
2015;1;17;15200;65.000;R$ 64,35;;;
2015;1;17;12600;14.696;R$ 37,76;;;
2015;1;17;15600;133.000;R$ 9,86;;;
2015;1;17;12600;31.309;R$ 38,11;;;
2015;1;17;15200;7.000;R$ 66,94;;;
2015;1;17;15200;146.000;R$ 67,25;;;
2015;1;17;15400;61.000;R$ 7,99;;;
2015;1;17;15100;84.000;R$ 7,55;;;
2015;1;17;15600;61.000;R$ 9,79;;;
2015;1;17;12500;24.030;R$ 23,95;;;
2015;1;17;15400;115.000;R$ 7,99;;;
2015;1;17;15500;21.000;R$ 14,52;;;
2015;1;17;15700;72.000;R$ 7,72;;;
2015;1;17;12200;26.263;R$ 28,17;;;
2015;1;17;15700;37.000;R$ 7,97;;;
2015;1;17;15300;148.000;R$ 7,02;;;
2015;1;17;12100;6.625;R$ 3,30;;;
2015;1;19;12600;28.446;R$ 37,76;;;
2015;1;19;12500;13.234;R$ 25,27;;;
2015;1;19;12400;18.197;R$ 16,31;;;
2015;1;19;15300;22.000;R$ 7,33;;;
2015;1;19;15800;65.000;R$ 5,32;;;
2015;1;19;12800;7.676;R$ 9,70;;;
2015;1;19;12300;23.094;R$ 19,71;;;
2015;1;19;12500;30.746;R$ 25,27;;;
2015;1;19;15300;35.000;R$ 7,33;;;
2015;1;19;12800;16.499;R$ 9,71;;;
2015;1;19;15500;139.000;R$ 14,38;;;
2015;1;19;15300;3.000;R$ 7,33;;;
2015;1;19;12600;7.458;R$ 37,76;;;
2015;1;19;15400;135.000;R$ 7,97;;;
2015;1;19;15300;4.000;R$ 7,33;;;
2015;1;19;15800;103.000;R$ 5,07;;;
2015;1;19;15700;136.000;R$ 7,97;;;
2015;1;19;12200;13.500;R$ 28,62;;;
2015;1;19;15700;105.000;R$ 7,97;;;
2015;1;19;15500;97.000;R$ 14,06;;;
2015;1;19;12800;3.387;R$ 9,71;;;
2015;1;19;15600;47.000;R$ 9,79;;;
2015;1;19;15300;20.000;R$ 7,33;;;
2015;1;19;12600;21.026;R$ 37,76;;;
2015;1;19;12400;18.384;R$ 15,56;;;
2015;1;19;12200;20.123;R$ 26,92;;;
2015;1;19;15500;2.000;R$ 14,57;;;
2015;1;19;12600;2.825;R$ 37,76;;;
2015;1;19;12400;8.610;R$ 16,31;;;
2015;1;19;15200;101.000;R$ 65,21;;;
2015;1;20;15400;145.000;R$ 8,50;;;
2015;1;20;12700;5.960;R$ 4,56;;;
2015;1;20;12600;17.956;R$ 37,76;;;
2015;1;20;12700;8.825;R$ 4,57;;;
2015;1;20;12500;5.691;R$ 25,27;;;
2015;1;20;12300;13.185;R$ 19,71;;;
2015;1;20;15300;49.000;R$ 7,33;;;
2015;1;20;15800;79.000;R$ 5,07;;;
2015;1;20;15500;63.000;R$ 16,02;;;
2015;1;20;15100;1.000;R$ 7,55;;;
2015;1;20;15500;89.000;R$ 14,93;;;
2015;1;20;15300;82.000;R$ 7,33;;;
2015;1;20;15600;75.000;R$ 10,11;;;
2015;1;20;15200;105.000;R$ 66,94;;;
2015;1;20;15800;40.000;R$ 5,07;;;
2015;1;20;15300;72.000;R$ 7,33;;;
2015;1;20;15200;124.000;R$ 64,04;;;
2015;1;20;15300;80.000;R$ 7,33;;;
2015;1;20;12200;21.448;R$ 26,92;;;
2015;1;20;12700;10.958;R$ 4,56;;;
2015;1;20;15800;84.000;R$ 5,41;;;
2015;1;20;15300;107.000;R$ 7,26;;;
2015;1;20;15800;114.000;R$ 5,27;;;
2015;1;20;12600;25.803;R$ 37,76;;;
2015;1;20;15100;4.000;R$ 7,55;;;
2015;1;20;15400;46.000;R$ 7,99;;;
2015;1;20;12200;8.614;R$ 26,92;;;
2015;1;20;12800;14.887;R$ 9,98;;;
2015;1;20;12400;5.256;R$ 16,31;;;
2015;1;20;15700;138.000;R$ 8,01;;;
2015;1;20;15400;121.000;R$ 7,99;;;
2015;1;20;15200;49.000;R$ 66,94;;;
2015;1;20;15500;49.000;R$ 14,93;;;
2015;1;20;12500;22.188;R$ 25,27;;;
2015;1;20;12200;13.999;R$ 26,92;;;
2015;1;20;12400;11.055;R$ 16,31;;;
2015;1;20;15500;39.000;R$ 15,76;;;
2015;1;20;15700;45.000;R$ 7,97;;;
2015;1;20;15200;7.000;R$ 66,94;;;
2015;1;20;12700;8.871;R$ 4,89;;;
2015;1;21;15100;15.000;R$ 7,55;;;
2015;1;21;15700;36.000;R$ 7,97;;;
2015;1;21;15600;3.000;R$ 9,79;;;
2015;1;21;15300;79.000;R$ 7,82;;;
2015;1;21;12100;7.729;R$ 3,27;;;
2015;1;21;12100;1.630;R$ 3,19;;;
2015;1;21;15300;86.000;R$ 7,33;;;
2015;1;21;15800;16.000;R$ 4,83;;;
2015;1;21;15300;49.000;R$ 7,33;;;
2015;1;21;15800;65.000;R$ 5,07;;;
2015;1;21;15700;75.000;R$ 8,46;;;
2015;1;21;12600;19.545;R$ 37,76;;;
2015;1;21;15300;72.000;R$ 6,99;;;
2015;1;21;12600;10.944;R$ 39,25;;;
2015;1;21;15200;10.000;R$ 66,94;;;
2015;1;21;15500;69.000;R$ 14,93;;;
2015;1;21;12700;21.260;R$ 4,56;;;
2015;1;21;15300;27.000;R$ 7,82;;;
2015;1;21;12700;28.417;R$ 4,72;;;
2015;1;21;12400;24.279;R$ 15,58;;;
2015;1;21;15600;149.000;R$ 10,19;;;
2015;1;21;12800;22.689;R$ 9,71;;;
2015;1;21;15400;107.000;R$ 7,96;;;
2015;1;21;15700;150.000;R$ 7,97;;;
2015;1;21;15500;117.000;R$ 14,93;;;
2015;1;21;12700;23.301;R$ 4,56;;;
2015;1;21;12700;26.081;R$ 4,56;;;
2015;1;21;12700;21.835;R$ 4,68;;;
2015;1;21;15100;13.000;R$ 7,55;;;
2015;1;21;12600;7.664;R$ 36,30;;;
2015;1;21;12100;6.339;R$ 3,31;;;
2015;1;21;12400;29.477;R$ 16,31;;;
2015;1;21;15200;88.000;R$ 66,70;;;
2015;1;21;12600;25.608;R$ 37,76;;;
2015;1;22;12400;12.229;R$ 16,31;;;
2015;1;22;15700;117.000;R$ 7,97;;;
2015;1;22;12200;14.655;R$ 26,92;;;
2015;1;22;12500;2.609;R$ 26,94;;;
2015;1;22;12400;19.989;R$ 16,31;;;
2015;1;22;12100;17.908;R$ 3,19;;;
2015;1;22;15100;117.000;R$ 7,55;;;
2015;1;22;12200;10.887;R$ 26,92;;;
2015;1;22;15700;46.000;R$ 7,97;;;
2015;1;22;12200;11.465;R$ 26,92;;;
2015;1;22;12700;4.979;R$ 4,56;;;
2015;1;22;15200;7.000;R$ 67,94;;;
2015;1;22;15100;61.000;R$ 7,55;;;
2015;1;22;15500;104.000;R$ 14,93;;;
2015;1;22;12700;31.786;R$ 4,56;;;
2015;1;22;12200;21.288;R$ 26,92;;;
2015;1;22;12500;1.642;R$ 25,27;;;
2015;1;22;12600;1.105;R$ 37,76;;;
2015;1;22;12700;27.484;R$ 4,57;;;
2015;1;22;12700;30.329;R$ 4,56;;;
2015;1;22;15100;79.000;R$ 7,55;;;
2015;1;22;15800;8.000;R$ 5,19;;;
2015;1;22;12500;22.626;R$ 23,70;;;
2015;1;22;15100;100.000;R$ 7,55;;;
2015;1;22;12500;9.921;R$ 25,27;;;
2015;1;22;12700;6.452;R$ 4,56;;;
2015;1;22;15500;92.000;R$ 14,93;;;
2015;1;22;12300;6.584;R$ 19,71;;;
2015;1;22;15100;39.000;R$ 7,55;;;
2015;1;22;15600;17.000;R$ 9,79;;;
2015;1;22;15800;111.000;R$ 5,19;;;
2015;1;22;12600;14.598;R$ 40,23;;;
2015;1;23;12800;8.716;R$ 9,71;;;
2015;1;23;15100;92.000;R$ 7,55;;;
2015;1;23;12200;24.419;R$ 26,92;;;
2015;1;23;12400;14.834;R$ 17,28;;;
2015;1;23;15600;86.000;R$ 10,08;;;
2015;1;23;12100;11.404;R$ 3,02;;;
2015;1;23;12100;17.637;R$ 3,19;;;
2015;1;23;12500;25.172;R$ 25,27;;;
2015;1;23;12500;31.899;R$ 25,27;;;
2015;1;23;15400;144.000;R$ 8,29;;;
2015;1;23;15200;7.000;R$ 66,94;;;
2015;1;23;12400;29.519;R$ 16,43;;;
2015;1;23;12600;25.594;R$ 37,58;;;
2015;1;23;12400;0.245;R$ 16,31;;;
2015;1;23;15500;8.000;R$ 14,50;;;
2015;1;23;15800;28.000;R$ 5,01;;;
2015;1;23;15500;19.000;R$ 14,93;;;
2015;1;23;15200;10.000;R$ 66,94;;;
2015;1;23;12800;31.585;R$ 9,39;;;
2015;1;23;12200;8.790;R$ 27,04;;;
2015;1;23;15400;123.000;R$ 7,68;;;
2015;1;23;15100;80.000;R$ 7,55;;;
2015;1;23;15300;139.000;R$ 7,33;;;
2015;1;23;12300;31.346;R$ 20,53;;;
2015;1;23;15300;139.000;R$ 7,33;;;
2015;1;23;12700;2.382;R$ 4,56;;;
2015;1;23;12600;31.535;R$ 37,76;;;
2015;1;23;12400;28.517;R$ 15,92;;;
2015;1;23;12800;16.176;R$ 9,57;;;
2015;1;23;15700;10.000;R$ 7,97;;;
2015;1;23;15500;51.000;R$ 14,93;;;
2015;1;23;12600;8.271;R$ 37,76;;;
2015;1;23;12600;13.674;R$ 37,76;;;
2015;1;23;12800;6.637;R$ 10,04;;;
2015;1;23;15700;123.000;R$ 7,97;;;
2015;1;23;15300;127.000;R$ 7,57;;;
2015;1;23;15500;102.000;R$ 14,93;;;
2015;1;24;12300;15.220;R$ 19,71;;;
2015;1;24;12400;14.416;R$ 16,31;;;
2015;1;24;15600;5.000;R$ 9,67;;;
2015;1;24;15500;140.000;R$ 14,93;;;
2015;1;24;15600;77.000;R$ 9,55;;;
2015;1;24;15200;147.000;R$ 66,94;;;
2015;1;24;15600;125.000;R$ 9,35;;;
2015;1;24;15700;8.000;R$ 7,64;;;
2015;1;24;15800;68.000;R$ 5,30;;;
2015;1;24;12700;15.022;R$ 4,56;;;
2015;1;24;12100;15.210;R$ 3,19;;;
2015;1;24;12300;13.950;R$ 19,71;;;
2015;1;24;15600;26.000;R$ 10,48;;;
2015;1;24;15100;58.000;R$ 7,55;;;
2015;1;24;15800;72.000;R$ 5,07;;;
2015;1;24;12200;14.935;R$ 26,92;;;
2015;1;24;15100;20.000;R$ 7,55;;;
2015;1;24;15400;38.000;R$ 7,99;;;
2015;1;24;15700;102.000;R$ 7,97;;;
2015;1;24;15300;44.000;R$ 7,54;;;
2015;1;24;12600;23.178;R$ 37,76;;;
2015;1;24;15100;89.000;R$ 7,55;;;
2015;1;24;15100;44.000;R$ 7,33;;;
2015;1;24;12500;19.256;R$ 25,27;;;
2015;1;24;12800;28.589;R$ 9,71;;;
2015;1;24;12700;26.776;R$ 4,34;;;
2015;1;24;12300;21.580;R$ 18,56;;;
2015;1;24;12300;2.642;R$ 20,55;;;
2015;1;24;15100;121.000;R$ 7,55;;;
2015;1;24;12600;20.270;R$ 37,24;;;
2015;1;24;15100;115.000;R$ 7,55;;;
2015;1;24;12400;25.962;R$ 16,31;;;
2015;1;24;15400;47.000;R$ 7,99;;;
2015;1;24;12700;4.502;R$ 4,56;;;
2015;1;24;12100;11.522;R$ 3,19;;;
2015;1;24;12100;22.356;R$ 3,10;;;
2015;1;24;12500;16.175;R$ 25,27;;;
2015;1;24;15700;50.000;R$ 7,97;;;
2015;1;24;15700;65.000;R$ 7,97;;;
2015;1;24;12400;30.141;R$ 16,31;;;
2015;1;24;12400;11.660;R$ 17,06;;;
2015;1;24;12800;28.924;R$ 9,71;;;
2015;1;24;15600;2.000;R$ 9,79;;;
2015;1;24;15400;54.000;R$ 8,06;;;
2015;1;24;12800;6.088;R$ 9,20;;;
2015;1;24;15400;48.000;R$ 7,99;;;
2015;1;26;15700;136.000;R$ 7,83;;;
2015;1;26;12500;9.727;R$ 25,27;;;
2015;1;26;12800;8.973;R$ 10,25;;;
2015;1;26;12800;32.008;R$ 9,75;;;
2015;1;26;15400;135.000;R$ 7,99;;;
2015;1;26;12300;2.141;R$ 19,71;;;
2015;1;26;15400;79.000;R$ 8,30;;;
2015;1;26;12500;6.319;R$ 24,85;;;
2015;1;26;15700;116.000;R$ 7,97;;;
2015;1;26;15300;123.000;R$ 7,33;;;
2015;1;26;12800;22.900;R$ 9,71;;;
2015;1;26;15500;18.000;R$ 15,98;;;
2015;1;26;15700;54.000;R$ 7,94;;;
2015;1;26;12800;6.197;R$ 9,71;;;
2015;1;26;12200;20.982;R$ 26,92;;;
2015;1;26;15200;148.000;R$ 66,94;;;
2015;1;26;12800;6.716;R$ 9,66;;;
2015;1;26;12500;29.789;R$ 25,27;;;
2015;1;26;15100;31.000;R$ 7,79;;;
2015;1;26;15200;120.000;R$ 66,94;;;
2015;1;26;15400;12.000;R$ 8,33;;;
2015;1;26;12300;31.876;R$ 19,92;;;
2015;1;26;12600;5.845;R$ 35,25;;;
2015;1;26;12300;11.777;R$ 20,67;;;
2015;1;26;12500;12.839;R$ 26,83;;;
2015;1;26;12600;10.521;R$ 35,95;;;
2015;1;26;12500;31.002;R$ 25,44;;;
2015;1;26;15100;111.000;R$ 7,55;;;
2015;1;26;12600;28.662;R$ 37,76;;;
2015;1;26;12100;17.234;R$ 3,19;;;
2015;1;26;12600;16.459;R$ 37,76;;;
2015;1;26;12600;9.386;R$ 37,76;;;
2015;1;26;12100;9.845;R$ 3,19;;;
2015;1;26;15600;82.000;R$ 10,38;;;
2015;1;26;12700;13.427;R$ 4,62;;;
2015;1;26;12400;30.676;R$ 16,31;;;
2015;1;26;12500;13.180;R$ 26,70;;;
2015;1;26;12500;31.614;R$ 25,27;;;
2015;1;26;15500;78.000;R$ 14,93;;;
2015;1;26;12400;28.708;R$ 16,31;;;
2015;1;26;15600;38.000;R$ 9,79;;;
2015;1;26;15600;124.000;R$ 9,79;;;
2015;1;26;15400;74.000;R$ 7,99;;;
2015;1;26;15700;13.000;R$ 7,97;;;
2015;1;26;12100;0.082;R$ 3,19;;;
2015;1;26;15700;55.000;R$ 7,97;;;
2015;1;26;12500;1.798;R$ 25,27;;;
2015;1;26;15600;109.000;R$ 9,79;;;
2015;1;27;15100;75.000;R$ 7,52;;;
2015;1;27;12100;17.168;R$ 3,19;;;
2015;1;27;12500;26.318;R$ 25,27;;;
2015;1;27;15400;144.000;R$ 8,06;;;
2015;1;27;15100;17.000;R$ 7,17;;;
2015;1;27;12100;12.684;R$ 3,19;;;
2015;1;27;15300;58.000;R$ 7,33;;;
2015;1;27;12200;31.748;R$ 26,92;;;
2015;1;27;15600;104.000;R$ 10,50;;;
2015;1;27;12600;16.071;R$ 37,76;;;
2015;1;27;12200;29.624;R$ 26,92;;;
2015;1;27;12800;15.069;R$ 9,71;;;
2015;1;27;15500;71.000;R$ 15,86;;;
2015;1;27;12100;23.636;R$ 3,19;;;
2015;1;27;12500;5.355;R$ 25,27;;;
2015;1;27;12400;0.127;R$ 16,31;;;
2015;1;27;15300;121.000;R$ 7,33;;;
2015;1;27;12600;27.953;R$ 37,76;;;
2015;1;27;12800;12.466;R$ 9,71;;;
2015;1;27;12500;5.580;R$ 25,27;;;
2015;1;27;15300;113.000;R$ 7,33;;;
2015;1;27;12300;30.553;R$ 19,71;;;
2015;1;27;15100;115.000;R$ 7,55;;;
2015;1;27;15700;2.000;R$ 7,97;;;
2015;1;27;12200;7.724;R$ 25,95;;;
2015;1;27;15400;33.000;R$ 7,99;;;
2015;1;27;15200;48.000;R$ 65,95;;;
2015;1;27;12800;20.036;R$ 9,71;;;
2015;1;27;15500;39.000;R$ 14,93;;;
2015;1;27;15200;83.000;R$ 66,94;;;
2015;1;27;12600;2.528;R$ 37,76;;;
2015;1;27;15200;5.000;R$ 66,76;;;
2015;1;27;12200;8.393;R$ 26,80;;;
2015;1;27;15200;141.000;R$ 62,43;;;
2015;1;27;12500;21.087;R$ 23,59;;;
2015;1;27;15400;145.000;R$ 7,99;;;
2015;1;27;12400;18.736;R$ 16,31;;;
2015;1;28;12500;31.584;R$ 25,27;;;
2015;1;28;15500;116.000;R$ 14,93;;;
2015;1;28;15200;140.000;R$ 66,94;;;
2015;1;28;15100;91.000;R$ 7,57;;;
2015;1;28;12800;25.857;R$ 9,68;;;
2015;1;28;12300;2.640;R$ 19,71;;;
2015;1;28;12800;1.866;R$ 9,22;;;
2015;1;28;15700;127.000;R$ 8,14;;;
2015;1;28;12300;12.742;R$ 19,71;;;
2015;1;28;15700;64.000;R$ 7,97;;;
2015;1;28;15800;67.000;R$ 5,07;;;
2015;1;28;12700;7.055;R$ 4,56;;;
2015;1;28;12100;19.322;R$ 3,19;;;
2015;1;28;15200;92.000;R$ 70,97;;;
2015;1;28;12300;31.875;R$ 19,71;;;
2015;1;28;15400;51.000;R$ 7,74;;;
2015;1;28;15800;45.000;R$ 5,07;;;
2015;1;28;15600;33.000;R$ 9,79;;;
2015;1;28;15800;140.000;R$ 4,98;;;
2015;1;28;15600;122.000;R$ 9,42;;;
2015;1;28;15600;25.000;R$ 9,79;;;
2015;1;28;12500;15.629;R$ 25,27;;;
2015;1;28;15500;67.000;R$ 14,93;;;
2015;1;28;15800;115.000;R$ 5,07;;;
2015;1;28;15100;147.000;R$ 7,55;;;
2015;1;28;15600;84.000;R$ 10,24;;;
2015;1;28;15600;47.000;R$ 9,75;;;
2015;1;28;12500;23.845;R$ 25,27;;;
2015;1;28;12100;12.785;R$ 3,19;;;
2015;1;28;15700;87.000;R$ 7,97;;;
2015;1;28;12300;18.640;R$ 19,71;;;
2015;1;28;12400;21.661;R$ 16,31;;;
2015;1;28;15800;121.000;R$ 5,07;;;
2015;1;28;12300;29.448;R$ 19,71;;;
2015;1;28;15600;42.000;R$ 9,79;;;
2015;1;28;15600;117.000;R$ 9,58;;;
2015;1;28;12700;25.186;R$ 4,80;;;
2015;1;28;15800;63.000;R$ 4,88;;;
2015;1;28;12200;10.324;R$ 26,92;;;
2015;1;28;15400;96.000;R$ 7,99;;;
2015;1;28;15200;61.000;R$ 66,94;;;
2015;1;28;15200;129.000;R$ 69,79;;;
2015;1;28;12500;13.409;R$ 25,27;;;
2015;1;28;12200;6.268;R$ 27,91;;;
2015;1;28;15800;35.000;R$ 5,07;;;
2015;1;29;15200;18.000;R$ 66,94;;;
2015;1;29;12300;10.576;R$ 19,71;;;
2015;1;29;12500;21.345;R$ 25,27;;;
2015;1;29;12300;2.474;R$ 19,71;;;
2015;1;29;15200;97.000;R$ 65,03;;;
2015;1;29;15400;20.000;R$ 7,99;;;
2015;1;29;15700;17.000;R$ 7,97;;;
2015;1;29;15700;62.000;R$ 7,97;;;
2015;1;29;12700;31.450;R$ 4,56;;;
2015;1;29;15300;78.000;R$ 7,34;;;
2015;1;29;15800;52.000;R$ 5,07;;;
2015;1;29;15700;24.000;R$ 7,58;;;
2015;1;29;12100;3.782;R$ 3,19;;;
2015;1;29;15400;80.000;R$ 7,99;;;
2015;1;29;12200;12.890;R$ 26,92;;;
2015;1;29;12600;7.068;R$ 37,76;;;
2015;1;29;15300;8.000;R$ 7,33;;;
2015;1;29;12700;28.774;R$ 4,50;;;
2015;1;29;15300;58.000;R$ 7,33;;;
2015;1;29;12400;15.813;R$ 16,31;;;
2015;1;29;15800;51.000;R$ 5,07;;;
2015;1;29;12500;7.496;R$ 25,27;;;
2015;1;29;12700;24.073;R$ 4,56;;;
2015;1;29;12300;20.639;R$ 18,43;;;
2015;1;29;12700;22.813;R$ 4,56;;;
2015;1;29;15600;64.000;R$ 9,79;;;
2015;1;29;12400;10.219;R$ 16,31;;;
2015;1;29;12100;26.992;R$ 3,19;;;
2015;1;29;15400;122.000;R$ 7,99;;;
2015;1;29;15400;106.000;R$ 7,99;;;
2015;1;29;12500;1.699;R$ 25,27;;;
2015;1;29;15100;26.000;R$ 7,18;;;
2015;1;29;15500;92.000;R$ 14,93;;;
2015;1;29;12300;5.224;R$ 19,71;;;
2015;1;30;12400;28.024;R$ 15,52;;;
2015;1;30;12200;15.778;R$ 26,92;;;
2015;1;30;15400;109.000;R$ 7,80;;;
2015;1;30;12500;10.358;R$ 25,29;;;
2015;1;30;12300;17.001;R$ 19,71;;;
2015;1;30;12800;23.551;R$ 10,26;;;
2015;1;30;15500;57.000;R$ 14,93;;;
2015;1;30;12100;14.828;R$ 3,19;;;
2015;1;30;15700;117.000;R$ 7,97;;;
2015;1;30;12300;27.346;R$ 19,71;;;
2015;1;30;12300;29.226;R$ 19,71;;;
2015;1;30;12800;14.432;R$ 9,71;;;
2015;1;30;15800;51.000;R$ 5,07;;;
2015;1;30;12600;30.750;R$ 37,76;;;
2015;1;30;15200;9.000;R$ 66,94;;;
2015;1;30;12100;9.489;R$ 3,34;;;
2015;1;30;12800;27.904;R$ 9,71;;;
2015;1;30;12300;22.012;R$ 19,71;;;
2015;1;30;15500;33.000;R$ 14,93;;;
2015;1;30;15400;65.000;R$ 7,83;;;
2015;1;30;12400;16.045;R$ 15,83;;;
2015;1;30;12100;32.078;R$ 3,19;;;
2015;1;30;15300;78.000;R$ 7,33;;;
2015;1;30;15400;62.000;R$ 7,99;;;
2015;1;30;12400;20.334;R$ 17,16;;;
2015;1;30;12600;23.868;R$ 35,46;;;
2015;1;30;15700;79.000;R$ 7,97;;;
2015;1;30;12800;32.223;R$ 9,71;;;
2015;1;30;15300;21.000;R$ 7,33;;;
2015;1;30;15400;24.000;R$ 8,22;;;
2015;1;30;12500;3.737;R$ 25,27;;;
2015;1;30;15500;84.000;R$ 14,93;;;
2015;1;30;15800;52.000;R$ 5,09;;;
2015;1;30;12500;5.168;R$ 25,27;;;
2015;1;30;12800;22.462;R$ 9,71;;;
2015;1;30;12500;5.196;R$ 24,57;;;
2015;1;30;15100;100.000;R$ 7,55;;;
2015;1;30;12400;21.541;R$ 16,31;;;
2015;1;30;15100;4.000;R$ 7,55;;;
2015;1;31;15800;141.000;R$ 5,07;;;
2015;1;31;12100;22.087;R$ 3,36;;;
2015;1;31;12700;24.072;R$ 4,56;;;
2015;1;31;15800;76.000;R$ 5,07;;;
2015;1;31;15300;88.000;R$ 7,30;;;
2015;1;31;12700;16.834;R$ 4,56;;;
2015;1;31;15700;135.000;R$ 7,97;;;
2015;1;31;15300;150.000;R$ 7,33;;;
2015;1;31;15400;18.000;R$ 7,99;;;
2015;1;31;12200;19.496;R$ 26,92;;;
2015;1;31;15300;128.000;R$ 7,33;;;
2015;1;31;15300;91.000;R$ 7,33;;;
2015;1;31;15300;2.000;R$ 7,05;;;
2015;1;31;12400;28.855;R$ 16,31;;;
2015;1;31;15800;110.000;R$ 5,07;;;
2015;1;31;15500;33.000;R$ 14,93;;;
2015;1;31;15800;140.000;R$ 5,07;;;
2015;1;31;12600;3.357;R$ 37,76;;;
2015;1;31;15300;69.000;R$ 7,33;;;
2015;1;31;12400;26.024;R$ 15,55;;;
2015;1;31;15700;23.000;R$ 7,76;;;
2015;1;31;12100;13.640;R$ 3,19;;;
2015;1;31;15300;134.000;R$ 7,33;;;
2015;1;31;15800;60.000;R$ 5,07;;;
2015;1;31;12700;15.720;R$ 4,56;;;
2015;1;31;12400;16.275;R$ 16,31;;;
2015;1;31;15200;72.000;R$ 66,94;;;
2015;1;31;12200;12.732;R$ 26,44;;;
2015;1;31;15500;146.000;R$ 14,08;;;
2015;1;31;12200;18.478;R$ 26,92;;;
2015;1;31;12100;19.051;R$ 3,19;;;
2015;1;31;12700;11.461;R$ 4,63;;;
2015;2;2;12500;18.203;R$ 25,27;;;
2015;2;2;12600;9.048;R$ 37,44;;;
2015;2;2;15700;10.000;R$ 8,37;;;
2015;2;2;15600;20.000;R$ 9,79;;;
2015;2;2;15800;126.000;R$ 5,07;;;
2015;2;2;12600;15.653;R$ 36,30;;;
2015;2;2;15800;107.000;R$ 5,07;;;
2015;2;2;12200;24.101;R$ 26,92;;;
2015;2;2;12300;3.921;R$ 19,74;;;
2015;2;2;15300;111.000;R$ 7,33;;;
2015;2;2;15700;91.000;R$ 7,97;;;
2015;2;2;15400;105.000;R$ 7,99;;;
2015;2;2;12500;24.506;R$ 25,27;;;
2015;2;2;15300;127.000;R$ 7,33;;;
2015;2;2;12200;11.966;R$ 26,92;;;
2015;2;2;15200;112.000;R$ 66,94;;;
2015;2;2;12600;22.527;R$ 37,76;;;
2015;2;2;15400;37.000;R$ 7,99;;;
2015;2;2;15200;128.000;R$ 66,94;;;
2015;2;2;12700;7.260;R$ 4,56;;;
2015;2;2;15500;41.000;R$ 14,93;;;
2015;2;2;15300;97.000;R$ 7,33;;;
2015;2;2;12700;8.436;R$ 4,56;;;
2015;2;2;12100;8.503;R$ 3,13;;;
2015;2;2;15200;54.000;R$ 66,94;;;
2015;2;2;15600;99.000;R$ 9,79;;;
2015;2;2;12400;32.769;R$ 16,31;;;
2015;2;2;12100;12.419;R$ 3,27;;;
2015;2;2;15800;116.000;R$ 5,07;;;
2015;2;2;12300;3.130;R$ 19,71;;;
